Entity,Code,Date,"Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Luxembourg,LUX,2020-05-15,48.18,4.50530308090012,54,23.6410618573857,7.42857
Luxembourg,LUX,2020-05-16,45.92,3.56410385536331,52,21.6100586541994,7.57143
Luxembourg,LUX,2020-05-17,44.35,2.84522908222001,49,21.6825742623345,8.42857
Luxembourg,LUX,2020-05-18,42.89,2.29808660662796,47,23.7722442411361,8.42857
Luxembourg,LUX,2020-05-19,41.06,1.88242931773435,44,23.4169639715546,9.14286
Luxembourg,LUX,2020-05-20,38.82,1.56684897325403,42,25.0290650546812,9.57143
Luxembourg,LUX,2020-05-21,38.67,1.3272033154926,40,25.8267738589974,9.28571
Luxembourg,LUX,2020-05-22,37.05,1.14524680744067,39,24.7096243040752,8.28571
Luxembourg,LUX,2020-05-23,33.44,1.00734052663054,37,21.7512687433375,8.57143
Luxembourg,LUX,2020-05-24,31.48,0.903310690169855,36,22.2054172681741,6.71429
Luxembourg,LUX,2020-05-25,30.82,0.825596578824983,34,17.1746719863144,6.57143
Luxembourg,LUX,2020-05-26,28.97,0.768599370520661,33,16.6040832921844,5.28571
Luxembourg,LUX,2020-05-27,27.49,0.728160985873994,32,13.2003917776462,4.28571
Luxembourg,LUX,2020-05-28,28.09,0.70119331677484,31,10.582536432429,4
Luxembourg,LUX,2020-05-29,27.68,0.685404331301686,31,9.76962138621925,4.42857
Luxembourg,LUX,2020-05-30,28.03,0.679073383688005,30,10.7054524640953,3.71429
Luxembourg,LUX,2020-05-31,26.76,0.680915276602899,30,8.88837868567727,3.71429
Luxembourg,LUX,2020-06-01,27.91,0.689993659285784,29,8.80442263997922,3.71429
Luxembourg,LUX,2020-06-02,29.21,0.705667740482263,29,8.72514829238615,3.57143
Luxembourg,LUX,2020-06-03,27.82,0.727567106267783,30,8.31729752784075,3.28571
Luxembourg,LUX,2020-06-04,26.41,0.755570682756549,30,6.26972696607321,2.71429
Luxembourg,LUX,2020-06-05,26.85,0.789823606042103,30,6.2212105267348,2.85714
Luxembourg,LUX,2020-06-06,26.22,0.830792868979035,31,6.50093773838028,2.71429
Luxembourg,LUX,2020-06-07,26.55,0.87932033905289,32,6.13260554752371,3
Luxembourg,LUX,2020-06-08,27.33,0.936679011143704,33,6.73424030218799,3
Luxembourg,LUX,2020-06-09,26.82,1.00462351818721,34,6.69233057416415,3.71429
Luxembourg,LUX,2020-06-10,26.82,1.08546157819107,36,8.23639509204435,3.57143
Luxembourg,LUX,2020-06-11,27.38,1.18214267449024,37,9.1367852791299,3.57143
Luxembourg,LUX,2020-06-12,26.46,1.29835914356641,39,7.83410400631473,3.28571
Luxembourg,LUX,2020-06-13,27.04,1.43871935049832,41,7.17330975817893,4
Luxembourg,LUX,2020-06-14,26.64,1.60899405322486,43,8.69140444837631,4.42857
Luxembourg,LUX,2020-06-15,28.25,1.81639405104547,45,9.58148822880652,4.57143
Luxembourg,LUX,2020-06-16,29.86,2.06988311489125,47,9.8480295358726,4.14286
Luxembourg,LUX,2020-06-17,30.97,2.38055390668647,50,8.89143175515097,5.14286
Luxembourg,LUX,2020-06-18,29.58,2.76190076010707,52,10.9975069211603,5.57143
Luxembourg,LUX,2020-06-19,31.66,3.23017415330337,55,11.8721352908431,6.28571
Luxembourg,LUX,2020-06-20,32.48,3.80479302773046,58,13.3530331578267,6
Luxembourg,LUX,2020-06-21,32.08,4.50876995019057,61,12.707312470129,7.14286
Luxembourg,LUX,2020-06-22,33.38,5.36903195914366,64,15.0855931580672,7
Luxembourg,LUX,2020-06-23,36.34,6.41658367531977,67,14.7447355397055,8.28571
Luxembourg,LUX,2020-06-24,35.54,7.68627215522082,70,17.4106411906693,7.85714
Luxembourg,LUX,2020-06-25,34.2,9.21589259627363,74,16.4712713086495,8.57143
Luxembourg,LUX,2020-06-26,34.73,11.044528062713,77,17.9295005561582,10.57143
Luxembourg,LUX,2020-06-27,33.81,13.2103595604469,81,22.0689283146456,16
Luxembourg,LUX,2020-06-28,34.86,15.7481387458966,84,33.3405152022569,17.42857
Luxembourg,LUX,2020-06-29,38.17,18.6868699733812,88,36.2549526272644,19.28571
Luxembourg,LUX,2020-06-30,40.29,22.0479306821832,92,40.0527071208355,23.71429
Luxembourg,LUX,2020-07-01,44.26,25.8437928816547,96,49.1743620769332,29.28571
Luxembourg,LUX,2020-07-02,45.04,30.0777474343753,99,60.6435753945742,34.85714
Luxembourg,LUX,2020-07-03,46.08,34.743358742313,103,72.085779992361,39.14286
Luxembourg,LUX,2020-07-04,47.2,39.8243177732402,107,80.8518908827867,37
Luxembourg,LUX,2020-07-05,48.66,45.2939506166133,110,76.3402628942715,40
Luxembourg,LUX,2020-07-06,52.39,51.1147869834383,114,82.4451407140003,40.85714
Luxembourg,LUX,2020-07-07,54.92,57.2378528640312,117,84.1317760133292,43.42857
Luxembourg,LUX,2020-07-08,57.94,63.6019062552885,120,89.3501970596132,43.57143
Luxembourg,LUX,2020-07-09,58.93,70.1325147048977,124,89.5709719295439,46.28571
Luxembourg,LUX,2020-07-10,58.73,76.7395924954033,126,95.0832413107786,47.14286
Luxembourg,LUX,2020-07-11,60.26,83.3134672167914,129,96.7799217386653,52.28571
Luxembourg,LUX,2020-07-12,61.81,89.7212580114999,132,107.274164736856,57.57143
Luxembourg,LUX,2020-07-13,63.7,95.8046272199438,134,118.054360715326,59.14286
Luxembourg,LUX,2020-07-14,68,101.378520769332,136,121.220492775159,64.71429
Luxembourg,LUX,2020-07-15,71.56,106.233367153901,138,132.583784865709,67.42857
Luxembourg,LUX,2020-07-16,74.08,110.143158612638,140,118.785634447475,80.85714
Luxembourg,LUX,2020-07-17,73.68,112.879194462015,141,117.871036365525,90.28571
Luxembourg,LUX,2020-07-18,73.55,114.227974910233,142,148.544623845609,91.57143
Luxembourg,LUX,2020-07-19,74.59,114.015063230236,143,165.764688579391,97.14286
Luxembourg,LUX,2020-07-20,77.18,112.128631576639,144,163.10870118637,97.57143
Luxembourg,LUX,2020-07-21,80.19,108.540330483245,145,189.690472489309,95.57143
Luxembourg,LUX,2020-07-22,81.92,103.31790175051,146,195.526698994593,104.57143
Luxembourg,LUX,2020-07-23,82.77,96.6273958264448,146,233.231193311739,95.28571
Luxembourg,LUX,2020-07-24,81.29,88.7256942006964,146,242.596419814131,92.42857
Luxembourg,LUX,2020-07-25,78.47,79.9448894939398,147,225.376955671011,100.85714
Luxembourg,LUX,2020-07-26,77.14,70.6633015293459,147,228.045005221945,95.28571
Luxembourg,LUX,2020-07-27,78.51,61.271494312721,147,230.724399997213,97.42857
Luxembourg,LUX,2020-07-28,80.52,52.1363906992403,147,209.435129004998,92.85714
Luxembourg,LUX,2020-07-29,80.77,43.5687965667018,147,190.191399279282,97
Luxembourg,LUX,2020-07-30,80.75,35.7995068250929,147,198.754564134482,94.85714
Luxembourg,LUX,2020-07-31,77.68,28.9694050900551,147,194.451530302724,91.28571
Luxembourg,LUX,2020-08-01,76.7,23.1313951767882,147,187.228330570401,86.28571
Luxembourg,LUX,2020-08-02,75.21,18.2648314639285,146,148.346497835781,83.28571
Luxembourg,LUX,2020-08-03,73.93,14.2964106940819,146,124.095546357,77.57143
Luxembourg,LUX,2020-08-04,74.93,11.1217632264857,146,159.415896781334,77.42857
Luxembourg,LUX,2020-08-05,74.7,8.62324085551386,146,159.254981167798,67.71429
Luxembourg,LUX,2020-08-06,71.27,6.68331484194391,146,139.39997545993,65.28571
Luxembourg,LUX,2020-08-07,68.75,5.19349147803399,146,134.536133967103,59.71429
Luxembourg,LUX,2020-08-08,67.16,4.05896073952921,146,123.188904728349,53.71429
Luxembourg,LUX,2020-08-09,61.56,3.20020237225965,146,123.336624219562,50
Luxembourg,LUX,2020-08-10,62.17,2.55275462336641,146,123.497541626801,50.28571
Luxembourg,LUX,2020-08-11,61,2.06568986976894,146,104.146080965708,46.42857
Luxembourg,LUX,2020-08-12,60.14,1.69968319463883,147,,41.85714
Luxembourg,LUX,2020-08-13,58.15,1.42452147817683,147,,42.14286
Luxembourg,LUX,2020-08-14,53.79,1.21807650673605,147,,41.71429
Luxembourg,LUX,2020-08-15,51.02,1.06400656314785,147,,38.57143
Luxembourg,LUX,2020-08-16,49.05,0.950364413269999,147,,36.14286
Luxembourg,LUX,2020-08-17,47,0.868627674910966,147,,36.14286
Luxembourg,LUX,2020-08-18,45.36,0.813276932429546,148,,36.71429
Luxembourg,LUX,2020-08-19,44.8,0.780300473261276,148,,38
Luxembourg,LUX,2020-08-20,45.56,0.767363523558702,148,,38.42857
Luxembourg,LUX,2020-08-21,43.32,0.773554893497417,149,,42.71429
Luxembourg,LUX,2020-08-22,42.06,0.799265775686802,149,,46.14286
Luxembourg,LUX,2020-08-23,41.83,0.846206974323547,150,,45.28571
Luxembourg,LUX,2020-08-24,41.77,0.917558273939935,150,,46.42857
Luxembourg,LUX,2020-08-25,40.83,1.01824004811667,150,,48.42857
Luxembourg,LUX,2020-08-26,41.3,1.15533106854147,151,,51.71429
Luxembourg,LUX,2020-08-27,40.71,1.33868774739623,152,,41.57143
Luxembourg,LUX,2020-08-28,39.16,1.58173025809011,152,,-160.57143
Luxembourg,LUX,2020-08-29,37.8,1.90251879381191,153,,-162.42857
Luxembourg,LUX,2020-08-30,38.87,2.32512286132809,154,,-164.28571
Luxembourg,LUX,2020-08-31,38.91,2.88114561342026,154,,-167
Luxembourg,LUX,2020-09-01,39.11,3.61145933698536,155,,-173.28571
Luxembourg,LUX,2020-09-02,40.06,4.56793058870789,156,,-169
Luxembourg,LUX,2020-09-03,39.22,5.81475029440416,157,,-159.57143
Luxembourg,LUX,2020-09-04,40.75,7.42885843085068,158,,39.14286
Luxembourg,LUX,2020-09-05,39.75,9.49908006383145,159,,38.71429
Luxembourg,LUX,2020-09-06,41.05,12.1230998106412,160,,46.42857
Luxembourg,LUX,2020-09-07,43.54,15.4019486484967,162,,47.85714
Luxembourg,LUX,2020-09-08,44.32,,163,,49.85714
Luxembourg,LUX,2020-09-09,45.95,24.2886448015155,164,,39.71429
Luxembourg,LUX,2020-09-10,47.24,30.01899502536,166,,39.57143
Luxembourg,LUX,2020-09-11,47.95,,167,,33.42857
Luxembourg,LUX,2020-09-12,48.82,44.021589291811,169,,37.57143
Luxembourg,LUX,2020-09-13,48.9,,171,,29.85714
Luxembourg,LUX,2020-09-14,54.37,60.6370752326954,172,,40.57143
Luxembourg,LUX,2020-09-15,57.93,69.4070191476762,174,,44.28571
Luxembourg,LUX,2020-09-16,62.78,78.1353735199714,176,,53
Luxembourg,LUX,2020-09-17,66.49,86.5602463403065,178,,64.71429
Luxembourg,LUX,2020-09-18,70.53,94.4591769543723,181,,90
Luxembourg,LUX,2020-09-19,75.32,,183,,79.85714
Luxembourg,LUX,2020-09-20,84.15,,185,,79.85714
Luxembourg,LUX,2020-09-21,91.79,113.798517722338,188,,96
Luxembourg,LUX,2020-09-22,104.49,118.790832019167,190,,104.57143
Luxembourg,LUX,2020-09-23,113,123.245074857437,193,,99.42857
Luxembourg,LUX,2020-09-24,122.31,127.36554407321,196,,88.14286
Luxembourg,LUX,2020-09-25,131.64,131.397842539613,199,,73.57143
Luxembourg,LUX,2020-09-26,140.06,,202,,73.57143
Luxembourg,LUX,2020-09-27,151.03,,206,,73.57143
Luxembourg,LUX,2020-09-28,163.6,145.771459311354,209,,65.71429
Luxembourg,LUX,2020-09-29,176.59,152.310410672509,213,,59.28571
Luxembourg,LUX,2020-09-30,187.84,160.227404203961,217,,59.85714
Luxembourg,LUX,2020-10-01,201.81,169.827626097453,221,,62.42857
Luxembourg,LUX,2020-10-02,218.2,181.41722715577,225,,68
Luxembourg,LUX,2020-10-03,234.52,,229,,68
Luxembourg,LUX,2020-10-04,254.29,,234,,68
Luxembourg,LUX,2020-10-05,275.7,,,,78.42857
Luxembourg,LUX,2020-10-06,300.43,253.98190898765,,,78.28571
Luxembourg,LUX,2020-10-07,319.45,280.294565154814,,,87.14286
Luxembourg,LUX,2020-10-08,343.35,310.493273245081,,,89.14286
Luxembourg,LUX,2020-10-09,364.88,344.824702930202,,,93
Luxembourg,LUX,2020-10-10,391.11,383.453238232737,,,115
Luxembourg,LUX,2020-10-11,418.91,426.424567159394,,,144.71429
Luxembourg,LUX,2020-10-12,454.95,473.634625956287,,,115.14286
Luxembourg,LUX,2020-10-13,493.59,524.805140176249,,,123
Luxembourg,LUX,2020-10-14,533.48,579.468400414978,,,130.14286
Luxembourg,LUX,2020-10-15,572.48,636.967541868218,,,146.42857
Luxembourg,LUX,2020-10-16,611.84,696.46192944497,,,158.71429
Luxembourg,LUX,2020-10-17,658.57,,,,136.71429
Luxembourg,LUX,2020-10-18,707.01,817.20087787183,,,166.57143
Luxembourg,LUX,2020-10-19,771.52,875.966009461482,,,182.71429
Luxembourg,LUX,2020-10-20,830.5,931.868992649027,,,200.14286
Luxembourg,LUX,2020-10-21,894.4,983.574497666979,,,234.42857
Luxembourg,LUX,2020-10-22,951.48,1029.87193612244,,,298.42857
Luxembourg,LUX,2020-10-23,1014.94,1069.77299102162,,,340
Luxembourg,LUX,2020-10-24,1087.6,,,,340
Luxembourg,LUX,2020-10-25,1164.62,,,,280.42857
Luxembourg,LUX,2020-10-26,1252.2,1146.21655386582,,,484.14286
Luxembourg,LUX,2020-10-27,1358.49,1157.48317484697,,,520.42857
Luxembourg,LUX,2020-10-28,1438.88,1162.55539479888,,,569.71429
Luxembourg,LUX,2020-10-29,1498.72,1162.33150940199,,,574.71429
Luxembourg,LUX,2020-10-30,1531.1,1157.85650884925,,,611.85714
Luxembourg,LUX,2020-10-31,1576.91,,,,611.85714
Luxembourg,LUX,2020-11-01,1618.17,,,,611.85714
Luxembourg,LUX,2020-11-02,1655.17,1130.18783501966,,,671.71429
Luxembourg,LUX,2020-11-03,1645.25,1119.79621669046,,,678.57143
Luxembourg,LUX,2020-11-04,1619.62,1110.21219302096,,,669.28571
Luxembourg,LUX,2020-11-05,1618.07,1101.91754640397,,,684.42857
Luxembourg,LUX,2020-11-06,1607.48,1095.17785081587,,,667.42857
Luxembourg,LUX,2020-11-07,1610.57,,,,667.42857
Luxembourg,LUX,2020-11-08,1625.81,,,,667.42857
Luxembourg,LUX,2020-11-09,1651.17,1082.53873990383,,,589.42857
Luxembourg,LUX,2020-11-10,1692.86,1079.77548619895,,,582.28571
Luxembourg,LUX,2020-11-11,1719.78,,,,480.85714
Luxembourg,LUX,2020-11-12,1734.63,1076.31544542342,,,581.57143
Luxembourg,LUX,2020-11-13,1744.64,1075.78349394832,,,589.28571
Luxembourg,LUX,2020-11-14,1749.3,,,,589.28571
Luxembourg,LUX,2020-11-15,1760.26,,,,589.28571
Luxembourg,LUX,2020-11-16,1791.3,1080.05738948898,,,575.57143
Luxembourg,LUX,2020-11-17,1805.79,1083.01856228149,,,567.28571
Luxembourg,LUX,2020-11-18,1788.24,1086.0135778324,,,694.71429
Luxembourg,LUX,2020-11-19,1777.68,1088.63755572627,,,575
Luxembourg,LUX,2020-11-20,1781.34,1092.72212746805,,,547.28571
Luxembourg,LUX,2020-11-21,1773.89,,,,547.28571
Luxembourg,LUX,2020-11-22,1781.73,,,,547.28571
Luxembourg,LUX,2020-11-23,1803.39,1121.03701610788,,,550.71429
Luxembourg,LUX,2020-11-24,1807.9,1132.9106312166,,,543.28571
Luxembourg,LUX,2020-11-25,1803.02,1144.63708173708,,,503.85714
Luxembourg,LUX,2020-11-26,1785.6,1156.02435456778,,,518.57143
Luxembourg,LUX,2020-11-27,1768.95,1169.39859713583,,,521
Luxembourg,LUX,2020-11-28,1747.85,,,,521
Luxembourg,LUX,2020-11-29,1713.15,,,,521
Luxembourg,LUX,2020-11-30,1696.42,1219.19733173051,,,509.57143
Luxembourg,LUX,2020-12-01,1675.1,,,,520.71429
Luxembourg,LUX,2020-12-02,1656.16,,,,528.85714
Luxembourg,LUX,2020-12-03,1645.84,,,,508
Luxembourg,LUX,2020-12-04,1628.51,,,,515.42857
Luxembourg,LUX,2020-12-05,,,,,515.42857
Luxembourg,LUX,2020-12-06,,,,,515.42857
Luxembourg,LUX,2020-12-07,,,,,542.57143
Luxembourg,LUX,2020-12-08,,,,,478.14286
Luxembourg,LUX,2020-12-09,,,,,382
Luxembourg,LUX,2020-12-10,,,,,515.42857
Macao,MAC,2020-12-04,0,,,,
Madagascar,MDG,2020-01-25,,,,,0
Madagascar,MDG,2020-01-26,,,,,0
Madagascar,MDG,2020-01-27,,,,,0
Madagascar,MDG,2020-01-28,,,,,0
Madagascar,MDG,2020-01-29,,,,,0
Madagascar,MDG,2020-01-30,,,,,0
Madagascar,MDG,2020-01-31,,,,,0
Madagascar,MDG,2020-02-01,,,,,0
Madagascar,MDG,2020-02-02,,,,,0
Madagascar,MDG,2020-02-03,,,,,0
Madagascar,MDG,2020-02-04,,0,,,0
Madagascar,MDG,2020-02-05,,0,,,0
Madagascar,MDG,2020-02-06,,0,,,0
Madagascar,MDG,2020-02-07,,0,,,0
Madagascar,MDG,2020-02-08,,0,,,0
Madagascar,MDG,2020-02-09,,0,,,0
Madagascar,MDG,2020-02-10,,0,,,0
Madagascar,MDG,2020-02-11,,0,,,0
Madagascar,MDG,2020-02-12,,0,,,0
Madagascar,MDG,2020-02-13,,0,,,0
Madagascar,MDG,2020-02-14,,0,,,0
Madagascar,MDG,2020-02-15,,0,,,0
Madagascar,MDG,2020-02-16,,0,,,0
Madagascar,MDG,2020-02-17,,0,,,0
Madagascar,MDG,2020-02-18,,0,,,0
Madagascar,MDG,2020-02-19,,0,,,0
Madagascar,MDG,2020-02-20,,0,,,0
Madagascar,MDG,2020-02-21,,0,,,0
Madagascar,MDG,2020-02-22,,0,,,0
Madagascar,MDG,2020-02-23,,0,,,0
Madagascar,MDG,2020-02-24,,0,,,0
Madagascar,MDG,2020-02-25,,0,,,0
Madagascar,MDG,2020-02-26,,0,,,0
Madagascar,MDG,2020-02-27,,0,,,0
Madagascar,MDG,2020-02-28,,0,,,0
Madagascar,MDG,2020-02-29,,0.956328221611828,,,0
Madagascar,MDG,2020-03-01,,2.05927699527925,,,0
Madagascar,MDG,2020-03-02,,3.27656916871755,,,0
Madagascar,MDG,2020-03-03,,4.78015774528739,,,0
Madagascar,MDG,2020-03-04,,6.46477861172779,,,0
Madagascar,MDG,2020-03-05,,7.39934763082974,,,0
Madagascar,MDG,2020-03-06,,8.3299792018598,,,0
Madagascar,MDG,2020-03-07,,9.22409174835444,,,0
Madagascar,MDG,2020-03-08,,10.0473874461367,,,0
Madagascar,MDG,2020-03-09,,10.7660024883,,,0
Madagascar,MDG,2020-03-10,,11.3488795268673,,,0
Madagascar,MDG,2020-03-11,,11.7704381438987,,,0
Madagascar,MDG,2020-03-12,,12.0133159102662,,,0
Madagascar,MDG,2020-03-13,,12.070479233693,,,0
Madagascar,MDG,2020-03-14,,11.9463025113541,,,0
Madagascar,MDG,2020-03-15,,11.6563177747628,,,0
Madagascar,MDG,2020-03-16,,11.225279891908,,,0
Madagascar,MDG,2020-03-17,,10.684015208766,,,0
Madagascar,MDG,2020-03-18,,10.0659181673898,,,0
Madagascar,MDG,2020-03-19,,9.40356768277435,,,0
Madagascar,MDG,2020-03-20,,8.72621299826839,,,0.42857
Madagascar,MDG,2020-03-21,,8.05829409459176,,,0.42857
Madagascar,MDG,2020-03-22,,7.41884273681377,,,0.42857
Madagascar,MDG,2020-03-23,,6.82154825408523,,,1.71429
Madagascar,MDG,2020-03-24,,6.27524284898047,,,2.42857
Madagascar,MDG,2020-03-25,,5.78466678739495,,,2.71429
Madagascar,MDG,2020-03-26,0,5.35137753588597,,,3.28571
Madagascar,MDG,2020-03-27,0.57,4.97465379894379,,,3.28571
Madagascar,MDG,2020-03-28,0.54,4.65233826515144,,,3.28571
Madagascar,MDG,2020-03-29,0.57,4.38153726063024,,,5.14286
Madagascar,MDG,2020-03-30,0.77,4.15919393196323,,,4.42857
Madagascar,MDG,2020-03-31,0.92,3.98247314524767,,,5.71429
Madagascar,MDG,2020-04-01,0.83,3.84905012596421,,,5.42857
Madagascar,MDG,2020-04-02,1.22,3.7573492173363,,,5.14286
Madagascar,MDG,2020-04-03,1.35,3.70668953915946,,,6.28571
Madagascar,MDG,2020-04-04,1.47,3.69740462950204,,,6.28571
Madagascar,MDG,2020-04-05,1.72,3.73094526759807,,,4.71429
Madagascar,MDG,2020-04-06,1.73,3.809982526188,,,5.57143
Madagascar,MDG,2020-04-07,1.93,3.93856159032539,,,4.42857
Madagascar,MDG,2020-04-08,2.57,4.12231048655714,,,5.14286
Madagascar,MDG,2020-04-09,2.85,4.36873175544135,,,4.85714
Madagascar,MDG,2020-04-10,3.44,4.68760686164356,,,3.28571
Madagascar,MDG,2020-04-11,3.32,5.0915401263856,,,4.57143
Madagascar,MDG,2020-04-12,4.5,5.59668086310306,,,4.85714
Madagascar,MDG,2020-04-13,4.84,6.22361615951708,,,3.42857
Madagascar,MDG,2020-04-14,5.54,6.99847788744749,,,2.85714
Madagascar,MDG,2020-04-15,5.97,7.95422448372917,,,2.42857
Madagascar,MDG,2020-04-16,6.17,9.13210030362697,,,2.57143
Madagascar,MDG,2020-04-17,7.48,10.5832623590024,,,3.42857
Madagascar,MDG,2020-04-18,7.81,12.3705791508853,,,2.57143
Madagascar,MDG,2020-04-19,9.17,14.5705455799516,,,2.14286
Madagascar,MDG,2020-04-20,10.51,17.2751236159599,,,2.14286
Madagascar,MDG,2020-04-21,11.78,20.5931380164126,,,1.85714
Madagascar,MDG,2020-04-22,13.54,24.6511016313938,,,1.57143
Madagascar,MDG,2020-04-23,14.13,29.5929240144096,,,1.42857
Madagascar,MDG,2020-04-24,16.86,35.5777023547327,,,0.71429
Madagascar,MDG,2020-04-25,18.94,42.7751094889349,,,0.42857
Madagascar,MDG,2020-04-26,20.43,51.3578957041021,,,0.42857
Madagascar,MDG,2020-04-27,23.8,61.4909362937843,,,1
Madagascar,MDG,2020-04-28,27.09,73.3167722995441,,,1
Madagascar,MDG,2020-04-29,30.13,86.9384952444063,,,1
Madagascar,MDG,2020-04-30,33.29,102.400944057498,,,1
Madagascar,MDG,2020-05-01,35.7,119.671235193982,,,1.42857
Madagascar,MDG,2020-05-02,40.75,138.621883197802,,,1.71429
Madagascar,MDG,2020-05-03,45.37,159.02085649711,,,3.57143
Madagascar,MDG,2020-05-04,50.88,180.526462603274,,,3
Madagascar,MDG,2020-05-05,54.16,202.691363568539,,,3.28571
Madagascar,MDG,2020-05-06,60.55,224.980826521704,,,4.28571
Madagascar,MDG,2020-05-07,68.75,246.803588424151,,,9.28571
Madagascar,MDG,2020-05-08,75.27,267.553231475806,,,8.71429
Madagascar,MDG,2020-05-09,84.99,286.654651255415,,,8.28571
Madagascar,MDG,2020-05-10,92.2,303.611484724167,,,6.28571
Madagascar,MDG,2020-05-11,105.34,318.050590657664,,,5.28571
Madagascar,MDG,2020-05-12,114.6,329.751086954816,,,5
Madagascar,MDG,2020-05-13,123.47,338.655785023755,,,7.71429
Madagascar,MDG,2020-05-14,136.82,344.870152587597,,,5.28571
Madagascar,MDG,2020-05-15,144.34,348.646464748964,,,6.42857
Madagascar,MDG,2020-05-16,157.36,350.351039440438,,,12.85714
Madagascar,MDG,2020-05-17,169.97,350.427546501092,,,15.85714
Madagascar,MDG,2020-05-18,185.14,349.360512416191,,,19.42857
Madagascar,MDG,2020-05-19,199.79,347.641369567516,,,20
Madagascar,MDG,2020-05-20,215.4,345.745255080598,,,22.71429
Madagascar,MDG,2020-05-21,231.72,344.11450966832,,,25
Madagascar,MDG,2020-05-22,253.88,343.148105337343,,,30
Madagascar,MDG,2020-05-23,277.02,343.195799739571,,,29.28571
Madagascar,MDG,2020-05-24,301.36,344.557975771471,,,31.85714
Madagascar,MDG,2020-05-25,326.14,347.487306275593,,,31.42857
Madagascar,MDG,2020-05-26,355.68,352.194825312618,,,37.14286
Madagascar,MDG,2020-05-27,377.96,358.859169133967,,,34.42857
